id,key,value,type
1949901589,material,steel,regular
1949901589,power,tower,regular
1949901589,structure,tubular,regular
1949901596,design,three-level,regular
1949901596,material,steel,regular
1949901596,power,tower,regular
1949901596,structure,tubular,regular
1949901599,power,switch,regular
1949901601,power,tower,regular
1949901602,power,switch,regular
1949901614,power,switch,regular
1949901621,power,switch,regular
1949901626,power,switch,regular
1949901628,power,tower,regular
1949901632,design,three-level,regular
1949901632,material,steel,regular
1949901632,power,tower,regular
1949901636,power,switch,regular
1949901643,power,switch,regular
1949901645,design,three-level,regular
1949901645,material,steel,regular
1949901645,power,tower,regular
1949901645,structure,tubular,regular
1949901667,power,tower,regular
1949901670,power,switch,regular
1949901675,power,switch,regular
1949901684,power,switch,regular
1949901686,power,tower,regular
1949901689,design,asymmetric,regular
1949901689,material,steel,regular
1949901689,power,tower,regular
1949901693,power,switch,regular
1949901696,power,transformer,regular
1949901696,voltage-high,230000,regular
1949901721,power,tower,regular
1949901724,power,transformer,regular
1949901724,voltage-high,230000,regular
1949901726,power,switch,regular
1949901727,power,tower,regular
1949901728,power,transformer,regular
1949901728,voltage-high,230000,regular
1949901730,power,tap,regular
1949901731,power,transformer,regular
1949901731,voltage-high,230000,regular
1949901734,power,tap,regular
1949901736,power,transformer,regular
1949901736,voltage-high,230000,regular
1949901740,power,tap,regular
1949901742,power,tower,regular
1949988292,design,monopolar,regular
1949988292,material,wood,regular
1949988292,power,tower,regular
1949988293,design,h-frame,regular
1949988293,material,wood,regular
1949988293,power,tower,regular
1949988294,design,h-frame,regular
1949988294,material,wood,regular
1949988294,power,tower,regular
1949988295,design,h-frame,regular
1949988295,material,wood,regular
1949988295,power,tower,regular
1949988296,design,h-frame,regular
1949988296,material,wood,regular
1949988296,power,tower,regular
1949988297,design,h-frame,regular
1949988297,material,wood,regular
1949988297,power,tower,regular
1949988298,design,h-frame,regular
1949988298,material,wood,regular
1949988298,power,tower,regular
1949988299,design,h-frame,regular
1949988299,material,wood,regular
1949988299,power,tower,regular
1949988300,design,h-frame,regular
1949988300,material,wood,regular
1949988300,power,tower,regular
1949988301,design,h-frame,regular
1949988301,material,wood,regular
1949988301,power,tower,regular
1949988302,design,h-frame,regular
1949988302,material,wood,regular
1949988302,power,tower,regular
1949988303,design,h-frame,regular
1949988303,material,wood,regular
1949988303,power,tower,regular
1949988304,design,h-frame,regular
1949988304,material,wood,regular
1949988304,power,tower,regular
1949988305,design,h-frame,regular
1949988305,material,wood,regular
1949988305,power,tower,regular
1949988306,design,h-frame,regular
1949988306,material,wood,regular
1949988306,power,tower,regular
1949988307,design,h-frame,regular
1949988307,material,wood,regular
1949988307,power,tower,regular
1949988308,design,h-frame,regular
1949988308,material,wood,regular
1949988308,power,tower,regular
1949988309,design,h-frame,regular
1949988309,material,wood,regular
1949988309,power,tower,regular
1949988310,design,h-frame,regular
1949988310,material,wood,regular
1949988310,power,tower,regular
1949988311,design,h-frame,regular
1949988311,material,wood,regular
1949988311,power,tower,regular
1949988312,design,h-frame,regular
1949988312,material,wood,regular
1949988312,power,tower,regular
1949988313,design,h-frame,regular
1949988313,material,wood,regular
1949988313,power,tower,regular
1949988314,design,monopolar,regular
1949988314,material,steel,regular
1949988314,power,tower,regular
1949988315,design,h-frame,regular
1949988315,material,wood,regular
1949988315,power,tower,regular
1949988316,design,h-frame,regular
1949988316,material,wood,regular
1949988316,power,tower,regular
1949988317,design,h-frame,regular
1949988317,material,wood,regular
1949988317,power,tower,regular
1949988318,design,h-frame,regular
1949988318,material,wood,regular
1949988318,power,tower,regular
1949988319,design,h-frame,regular
1949988319,material,wood,regular
1949988319,power,tower,regular
1949988320,design,h-frame,regular
1949988320,material,wood,regular
1949988320,power,tower,regular
1949988321,design,h-frame,regular
1949988321,material,wood,regular
1949988321,power,tower,regular
1949988322,design,h-frame,regular
1949988322,material,wood,regular
1949988322,power,tower,regular
1949988323,design,monopolar,regular
1949988323,material,wood,regular
1949988323,power,tower,regular
1949988324,design,h-frame,regular
1949988324,material,wood,regular
1949988324,power,tower,regular
1949988325,design,asymmetric,regular
1949988325,material,steel,regular
1949988325,power,tower,regular
1949988326,design,asymmetric,regular
1949988326,material,steel,regular
1949988326,power,tower,regular
1949988327,design,h-frame,regular
1949988327,material,wood,regular
1949988327,power,tower,regular
1949988328,design,asymmetric,regular
1949988328,material,steel,regular
1949988328,power,tower,regular
1949988329,design,asymmetric,regular
1949988329,material,steel,regular
1949988329,power,tower,regular
1949988330,design,asymmetric,regular
1949988330,material,steel,regular
1949988330,power,tower,regular
1949988331,design,h-frame,regular
1949988331,material,wood,regular
1949988331,power,tower,regular
1949988332,design,asymmetric,regular
1949988332,material,steel,regular
1949988332,power,tower,regular
1949988333,design,asymmetric,regular
1949988333,material,steel,regular
1949988333,power,tower,regular
1949988334,design,h-frame,regular
1949988334,material,wood,regular
1949988334,power,tower,regular
1949988335,design,asymmetric,regular
1949988335,material,steel,regular
1949988335,power,tower,regular
1949988336,design,asymmetric,regular
1949988336,material,steel,regular
1949988336,power,tower,regular
1949988337,design,h-frame,regular
1949988337,material,wood,regular
1949988337,power,tower,regular
1949988338,design,asymmetric,regular
1949988338,material,steel,regular
1949988338,power,tower,regular
1949988339,design,asymmetric,regular
1949988339,material,steel,regular
1949988339,power,tower,regular
1949988340,design,h-frame,regular
1949988340,material,wood,regular
1949988340,power,tower,regular
1949988341,design,asymmetric,regular
1949988341,material,steel,regular
1949988341,power,tower,regular
1949988342,design,asymmetric,regular
1949988342,material,steel,regular
1949988342,power,tower,regular
1949988343,design,h-frame,regular
1949988343,material,wood,regular
1949988343,power,tower,regular
1949988344,design,asymmetric,regular
1949988344,material,steel,regular
1949988344,power,tower,regular
1949988345,design,asymmetric,regular
1949988345,material,steel,regular
1949988345,power,tower,regular
1949988346,design,asymmetric,regular
1949988346,material,steel,regular
1949988346,power,tower,regular
1949988347,design,asymmetric,regular
1949988347,material,steel,regular
1949988347,power,tower,regular
1949988348,design,h-frame,regular
1949988348,material,wood,regular
1949988348,power,tower,regular
1949988349,design,asymmetric,regular
1949988349,material,steel,regular
1949988349,power,tower,regular
1949988350,design,asymmetric,regular
1949988350,material,steel,regular
1949988350,power,tower,regular
1949988351,design,asymmetric,regular
1949988351,material,steel,regular
1949988351,power,tower,regular
1949988352,design,h-frame,regular
1949988352,material,wood,regular
1949988352,power,tower,regular
1949988353,design,asymmetric,regular
1949988353,material,steel,regular
1949988353,power,tower,regular
1949988354,design,asymmetric,regular
1949988354,material,steel,regular
1949988354,power,tower,regular
1949988355,design,asymmetric,regular
1949988355,material,steel,regular
1949988355,power,tower,regular
1949988356,design,h-frame,regular
1949988356,material,wood,regular
1949988356,power,tower,regular
1949988357,design,h-frame,regular
1949988357,material,wood,regular
1949988357,power,tower,regular
1949988358,design,h-frame,regular
1949988358,material,wood,regular
1949988358,power,tower,regular
1949988359,design,h-frame,regular
1949988359,material,wood,regular
1949988359,power,tower,regular
1949988360,design,h-frame,regular
1949988360,material,wood,regular
1949988360,power,tower,regular
1949988361,design,h-frame,regular
1949988361,material,wood,regular
1949988361,power,tower,regular
1949988362,design,monopolar,regular
1949988362,material,wood,regular
1949988362,power,tower,regular
1949988363,design,monopolar,regular
1949988363,material,wood,regular
1949988363,power,tower,regular
1949988364,design,h-frame,regular
1949988364,material,wood,regular
1949988364,power,tower,regular
1949988365,design,h-frame,regular
1949988365,material,wood,regular
1949988365,power,tower,regular
1949988366,design,h-frame,regular
1949988366,material,wood,regular
1949988366,power,tower,regular
1949988367,design,h-frame,regular
1949988367,material,wood,regular
1949988367,power,tower,regular
1949988368,design,h-frame,regular
1949988368,material,wood,regular
1949988368,power,tower,regular
1949988369,design,monopolar,regular
1949988369,material,wood,regular
1949988369,power,tower,regular
1949988370,design,h-frame,regular
1949988370,material,wood,regular
1949988370,power,tower,regular
1949988371,design,h-frame,regular
1949988371,material,wood,regular
1949988371,power,tower,regular
1949988372,design,h-frame,regular
1949988372,material,wood,regular
1949988372,power,tower,regular
1949988373,design,h-frame,regular
1949988373,material,wood,regular
1949988373,power,tower,regular
1949988374,design,h-frame,regular
1949988374,material,wood,regular
1949988374,power,tower,regular
1949988375,design,h-frame,regular
1949988375,material,wood,regular
1949988375,power,tower,regular
1949988376,design,h-frame,regular
1949988376,material,wood,regular
1949988376,power,tower,regular
1949988377,design,h-frame,regular
1949988377,material,wood,regular
1949988377,power,tower,regular
1949988378,design,h-frame,regular
1949988378,material,wood,regular
1949988378,power,tower,regular
1949988379,design,h-frame,regular
1949988379,material,wood,regular
1949988379,power,tower,regular
1949988380,design,h-frame,regular
1949988380,material,wood,regular
1949988380,power,tower,regular
1949988381,design,h-frame,regular
1949988381,material,wood,regular
1949988381,power,tower,regular
1949988382,design,h-frame,regular
1949988382,material,wood,regular
1949988382,power,tower,regular
1949988383,design,h-frame,regular
1949988383,material,wood,regular
1949988383,power,tower,regular
1949988385,design,h-frame,regular
1949988385,material,wood,regular
1949988385,power,tower,regular
1949988388,design,h-frame,regular
1949988388,material,wood,regular
1949988388,power,tower,regular
1949988389,design,h-frame,regular
1949988389,material,wood,regular
1949988389,power,tower,regular
1949988390,design,h-frame,regular
1949988390,material,wood,regular
1949988390,power,tower,regular
1949988392,power,switch,regular
1949988393,design,h-frame,regular
1949988393,material,wood,regular
1949988393,power,tower,regular
1949988395,design,h-frame,regular
1949988395,material,wood,regular
1949988395,power,tower,regular
1949988395,structure,tubular,regular
1949988396,power,tower,regular
1949988397,design,h-frame,regular
1949988397,material,wood,regular
1949988397,power,tower,regular
1949988397,structure,tubular,regular
1949988398,design,h-frame,regular
1949988398,material,wood,regular
1949988398,power,tower,regular
1949988399,design,monopolar,regular
1949988399,material,wood,regular
1949988399,power,tower,regular
1949988400,design,h-frame,regular
1949988400,material,wood,regular
1949988400,power,tower,regular
1949988401,design,h-frame,regular
1949988401,material,wood,regular
1949988401,power,tower,regular
1949988402,design,h-frame,regular
1949988402,material,wood,regular
1949988402,power,tower,regular
1949988403,design,h-frame,regular
1949988403,material,wood,regular
1949988403,power,tower,regular
1949988404,design,h-frame,regular
1949988404,material,wood,regular
1949988404,power,tower,regular
1949988405,design,h-frame,regular
1949988405,material,wood,regular
1949988405,power,tower,regular
1949988406,design,h-frame,regular
1949988406,material,wood,regular
1949988406,power,tower,regular
1949988407,design,h-frame,regular
1949988407,material,wood,regular
1949988407,power,tower,regular
1949988408,design,monopolar,regular
1949988408,material,wood,regular
1949988408,power,tower,regular
1949988409,design,h-frame,regular
1949988409,material,wood,regular
1949988409,power,tower,regular
1949988411,design,h-frame,regular
1949988411,material,wood,regular
1949988411,power,tower,regular
1949988412,design,h-frame,regular
1949988412,material,wood,regular
1949988412,power,tower,regular
1949988413,design,h-frame,regular
1949988413,material,wood,regular
1949988413,power,tower,regular
1949988414,design,h-frame,regular
1949988414,material,wood,regular
1949988414,power,tower,regular
1950004021,power,tower,regular
1950004022,power,tower,regular
1950004023,power,tower,regular
1950004026,power,tower,regular
1950004027,power,tower,regular
1950004028,power,tower,regular
1950004029,power,tower,regular
1950004030,power,tower,regular
1950004031,power,tower,regular
1950004032,power,tower,regular
1950004033,power,tower,regular
1950004034,power,tower,regular
1950004035,power,tower,regular
1950004036,power,tower,regular
1950004037,power,tower,regular
1950004038,power,tower,regular
1950004039,power,tower,regular
1950004040,power,tower,regular
1950004041,power,tower,regular
1950004042,power,tower,regular
1950004043,power,tower,regular
1950004044,power,tower,regular
1950004045,power,tower,regular
1950004046,power,tower,regular
1950004047,power,tower,regular
1950004048,power,tower,regular
1950004049,power,tower,regular
1950004050,power,tower,regular
1952203571,design,monopolar,regular
1952203571,power,tower,regular
